#{"t_start": 1632727181.1967397, "env_id": null}
r,l,t 
1.071429,4,1558.152831
1.071429,4,1558.167789
1.071429,4,1558.183134
1.071429,4,1558.228034
1.071429,4,1558.243152
1.071429,4,1558.263217
1.071429,4,1558.278177
-0.904762,5,1558.320066
1.071429,4,1558.335061
1.190476,9,1558.364651
1.095238,5,1558.3836
1.261905,12,1558.459918
1.071429,4,1558.475875
1.261905,12,1558.547128
1.071429,4,1558.563086
1.095238,5,1558.581038
1.095238,5,1558.640817
1.214286,10,1558.673777
1.071429,4,1558.688689
-0.833333,8,1558.739755
1.071429,4,1558.753717
1.071429,4,1558.768386
1.071429,4,1558.782784
1.071429,4,1558.797775
1.142857,7,1558.843217
1.071429,4,1558.85718
1.071429,4,1558.872102
1.214286,10,1558.931134
1.095238,5,1558.94868
1.095238,5,1558.967231
1.071429,4,1558.982235
1.071429,4,1559.01806
1.071429,4,1559.032102
1.166667,8,1559.060136
1.071429,4,1559.074098
1.071429,4,1559.109152
1.071429,4,1559.123114
1.071429,4,1559.137077
1.071429,4,1559.151983
1.071429,4,1559.165941
1.071429,4,1559.20329
1.071429,4,1559.217988
1.071429,4,1559.233165
1.142857,7,1559.2561
1.071429,4,1559.298303
1.142857,7,1559.321875
1.071429,4,1559.336839
1.261905,12,1559.415099
1.261905,12,1559.467896
1.071429,4,1559.483853
1.071429,4,1559.520758
1.071429,4,1559.535859
1.071429,4,1559.550818
1.071429,4,1559.565546
1.071429,4,1559.580114
1.071429,4,1559.64594
1.285714,13,1559.688563
1.071429,4,1559.74043
1.071429,4,1559.754463
1.071429,4,1559.769423
-9.857143,7,1559.792181
1.166667,8,1559.856385
1.071429,4,1559.871181
1.071429,4,1559.885442
1.095238,5,1559.902005
1.071429,4,1559.953451
1.166667,8,1559.980425
1.071429,4,1559.99456
-0.833333,8,1560.044348
1.071429,4,1560.058465
1.261905,12,1560.097907
1.261905,12,1560.165609
1.071429,4,1560.180568
1.166667,8,1560.220658
1.071429,4,1560.236223
1.071429,4,1560.251076
1.071429,4,1560.266035
1.238095,11,1560.317889
1.190476,9,1560.346972
1.095238,5,1560.364491
1.071429,4,1560.406196
1.166667,8,1560.432116
1.071429,4,1560.446937
1.071429,4,1560.460973
1.071429,4,1560.532349
1.142857,7,1560.56391
1.071429,4,1560.577873
1.071429,4,1560.598226
-0.714286,13,1560.647095
1.071429,4,1560.660689
1.095238,5,1560.678887
1.071429,4,1560.715527
1.071429,4,1560.72949
1.071429,4,1560.745473
1.142857,7,1560.76805
1.071429,4,1560.803889
1.071429,4,1560.81858
1.071429,4,1560.833539
1.142857,7,1560.858258
1.071429,4,1560.898252
1.071429,4,1560.913212
1.071429,4,1560.927328
1.095238,5,1560.94522
-0.904762,5,1560.96417
1.190476,9,1561.016495
1.071429,4,1561.031186
1.119048,6,1561.052262
1.071429,4,1561.073206
1.071429,4,1561.087168
1.071429,4,1561.102128
1.071429,4,1561.117088
1.071429,4,1561.131051
1.166667,8,1561.178781
1.071429,4,1561.193741
1.166667,8,1561.220363
1.071429,4,1561.261081
1.166667,8,1561.288009
1.071429,4,1561.302356
1.095238,5,1561.320308
1.071429,4,1561.355664
1.190476,9,1561.386044
1.071429,4,1561.40001
1.261905,12,1561.499698
-0.761905,11,1561.538256
1.071429,4,1561.57039
1.071429,4,1561.584354
1.190476,9,1561.615597
1.261905,12,1561.672642
1.071429,4,1561.690594
1.071429,4,1561.705275
1.190476,9,1561.763176
1.071429,4,1561.778137
1.071429,4,1561.793096
1.166667,8,1561.857566
1.261905,12,1561.896861
1.071429,4,1561.912438
1.238095,11,1561.989348
1.071429,4,1562.004308
1.095238,5,1562.021234
1.071429,4,1562.057112
1.071429,4,1562.07068
1.071429,4,1562.085433
1.071429,4,1562.100393
1.095238,5,1562.118372
1.095238,5,1562.163826
1.071429,4,1562.177788
1.238095,11,1562.214155
1.071429,4,1562.244707
1.071429,4,1562.258673
1.071429,4,1562.273948
1.071429,4,1562.288908
1.119048,6,1562.308878
1.071429,4,1562.350362
1.095238,5,1562.368146
1.071429,4,1562.382235
1.166667,8,1562.447135
-0.761905,11,1562.484317
1.261905,12,1562.5718
1.071429,4,1562.587227
1.261905,12,1562.626161
1.166667,8,1562.662837
1.071429,4,1562.677429
1.071429,4,1562.692162
1.071429,4,1562.707122
1.333333,15,1562.786624
1.071429,4,1562.80168
1.071429,4,1562.869052
1.166667,8,1562.898086
1.071429,4,1562.914043
1.071429,4,1562.930998
1.166667,8,1562.98984
1.166667,8,1563.019678
1.071429,4,1563.035306
-0.857143,7,1563.115147
1.071429,4,1563.130106
1.095238,5,1563.149154
1.071429,4,1563.164628
1.071429,4,1563.195218
1.071429,4,1563.209181
1.285714,13,1563.250072
1.071429,4,1563.286975
1.071429,4,1563.301909
1.095238,5,1563.318861
1.071429,4,1563.333821
1.238095,11,1563.419997
1.071429,4,1563.435959
1.071429,4,1563.450917
1.095238,5,1563.489476
-0.833333,8,1563.51737
-0.809524,9,1563.550282
-0.738095,12,1563.632045
1.095238,5,1563.649003
1.190476,9,1563.70805
1.071429,4,1563.724007
1.095238,5,1563.740669
1.071429,4,1563.756082
-0.857143,7,1563.806856
1.071429,4,1563.821687
1.071429,4,1563.836109
1.071429,4,1563.849963
1.071429,4,1563.862928
1.071429,4,1563.9108
1.071429,4,1563.925388
1.071429,4,1563.939351
1.071429,4,1563.954311
1.285714,13,1564.046616
1.142857,7,1564.070989
1.214286,10,1564.13885
1.071429,4,1564.154495
1.071429,4,1564.170484
1.071429,4,1564.18862
1.071429,4,1564.237632
1.071429,4,1564.253705
1.071429,4,1564.267623
1.071429,4,1564.284673
1.071429,4,1564.300123
1.071429,4,1564.355212
1.285714,13,1564.3971
1.071429,4,1564.41206
1.071429,4,1564.440982
1.071429,4,1564.455942
1.071429,4,1564.470903
1.071429,4,1564.484836
1.071429,4,1564.498715
1.238095,11,1564.550466
1.261905,12,1564.601046
1.166667,8,1564.627975
1.071429,4,1564.642921
-0.833333,8,1564.67981
1.071429,4,1564.693773
1.071429,4,1564.708265
1.071429,4,1564.722461
1.071429,4,1564.736423
1.071429,4,1564.766329
1.071429,4,1564.780258
1.071429,4,1564.794004
1.071429,4,1564.809038
1.071429,4,1564.823001
1.095238,5,1564.86282
1.071429,4,1564.876779
-0.761905,11,1564.9152
1.071429,4,1564.955091
1.095238,5,1564.972225
-0.761905,11,1565.008862
1.071429,4,1565.039378
1.071429,4,1565.053492
1.190476,9,1565.082899
1.071429,4,1565.096858
1.142857,7,1565.169204
1.214286,10,1565.20395
-0.761905,11,1565.271934
1.071429,4,1565.285846
1.071429,4,1565.299809
-0.904762,5,1565.31776
1.071429,4,1565.373807
1.071429,4,1565.388506
1.095238,5,1565.406155
1.095238,5,1565.42311
1.071429,4,1565.473378
1.285714,13,1565.514533
1.071429,4,1565.528888
1.071429,4,1565.568912
1.238095,11,1565.604377
1.071429,4,1565.620334
1.214286,10,1565.667195
1.071429,4,1565.682228
1.071429,4,1565.696188
1.071429,4,1565.710151
1.071429,4,1565.774134
1.071429,4,1565.790092
1.071429,4,1565.805324
1.071429,4,1565.820862
1.166667,8,1565.881211
1.071429,4,1565.895174
-9.666667,15,1565.970469
-0.738095,12,1566.016493
1.166667,8,1566.086507
1.142857,7,1566.113154
1.071429,4,1566.129115
1.214286,10,1566.186974
1.166667,8,1566.214213
1.071429,4,1566.228176
1.071429,4,1566.244133
1.190476,9,1566.359185
1.071429,4,1566.377492
1.190476,9,1566.449897
1.190476,9,1566.483814
1.071429,4,1566.500448
1.309524,14,1566.581848
1.071429,4,1566.597806
1.071429,4,1566.614761
1.285714,13,1566.68609
-0.761905,11,1566.742441
1.261905,12,1566.782887
1.190476,9,1566.828821
1.238095,11,1566.865605
1.071429,4,1566.88006
1.166667,8,1566.93662
1.071429,4,1566.951867
1.071429,4,1566.966827
-0.833333,8,1567.024209
1.071429,4,1567.03917
1.071429,4,1567.054163
1.190476,9,1567.085618
1.071429,4,1567.16327
1.071429,4,1567.177271
1.071429,4,1567.190944
1.214286,10,1567.224285
1.166667,8,1567.280871
1.071429,4,1567.29583
1.071429,4,1567.31079
1.071429,4,1567.326754
1.095238,5,1567.381362
1.142857,7,1567.40512
1.190476,9,1567.460651
-0.880952,6,1567.486284
1.261905,12,1567.540943
1.071429,4,1567.605188
1.071429,4,1567.620199
1.071429,4,1567.636156
1.095238,5,1567.655238
1.285714,13,1567.741465
1.071429,4,1567.757422
-0.857143,7,1567.784621
1.071429,4,1567.827183
1.261905,12,1567.868176
1.071429,4,1567.884172
1.238095,11,1567.94646
1.214286,10,1568.001033
1.071429,4,1568.016454
1.071429,4,1568.033453
1.190476,9,1568.064912
1.071429,4,1568.108122
1.071429,4,1568.122626
1.071429,4,1568.137555
1.071429,4,1568.151878
1.071429,4,1568.166834
1.071429,4,1568.225815
1.190476,9,1568.254777
1.071429,4,1568.269737
1.095238,5,1568.287184
1.071429,4,1568.345683
1.142857,7,1568.370196
1.071429,4,1568.385152
1.071429,4,1568.399115
1.071429,4,1568.436954
1.071429,4,1568.450921
1.071429,4,1568.466156
1.071429,4,1568.481137
1.142857,7,1568.549777
1.071429,4,1568.565323
1.071429,4,1568.580284
1.071429,4,1568.596348
1.071429,4,1568.61262
1.071429,4,1568.668884
1.190476,9,1568.704904
1.071429,4,1568.72149
1.071429,4,1568.738439
1.238095,11,1568.823427
1.071429,4,1568.83887
1.166667,8,1568.888964
1.071429,4,1568.90186
1.071429,4,1568.916819
1.071429,4,1568.930783
-0.833333,8,1568.979812
1.071429,4,1568.993773
1.095238,5,1569.01131
1.071429,4,1569.02627
1.071429,4,1569.040792
1.071429,4,1569.078623
1.095238,5,1569.095618
1.071429,4,1569.110578
1.071429,4,1569.124568
1.071429,4,1569.140526
1.071429,4,1569.162022
1.071429,4,1569.176644
1.142857,7,1569.201205
1.071429,4,1569.215262
1.071429,4,1569.256997
1.190476,9,1569.288865
1.071429,4,1569.303825
-0.738095,12,1569.365199
1.166667,8,1569.392127
1.071429,4,1569.407087
1.190476,9,1569.469091
1.119048,6,1569.490788
1.214286,10,1569.558615
1.071429,4,1569.57361
1.071429,4,1569.58879
1.071429,4,1569.603755
1.261905,12,1569.663391
1.095238,5,1569.681275
1.166667,8,1569.74984
1.166667,8,1569.776959
1.071429,4,1569.792504
1.071429,4,1569.824889
1.071429,4,1569.872595
1.071429,4,1569.886557
1.071429,4,1569.901578
1.071429,4,1569.916606
1.071429,4,1569.931283
1.071429,4,1569.980187
1.119048,6,1570.002129
1.190476,9,1570.033046
1.166667,8,1570.087166
-0.785714,10,1570.121027
1.071429,4,1570.136408
1.071429,4,1570.183477
1.261905,12,1570.222066
1.071429,4,1570.237949
1.071429,4,1570.286789
1.071429,4,1570.301103
1.142857,7,1570.325036
1.166667,8,1570.370197
1.095238,5,1570.388149
1.333333,15,1570.458008
1.071429,4,1570.472314
1.071429,4,1570.486277
1.071429,4,1570.50024
1.261905,12,1570.564792
1.071429,4,1570.57894
1.095238,5,1570.59789
1.071429,4,1570.612854
1.071429,4,1570.662389
1.071429,4,1570.678905
-0.857143,7,1570.702848
1.071429,4,1570.719397
1.071429,4,1570.744094
1.095238,5,1570.761053
1.166667,8,1570.786679
1.071429,4,1570.801693
1.095238,5,1570.846401
-9.714286,13,1570.886082
1.166667,8,1570.942611
1.214286,10,1570.976131
1.071429,4,1570.991091
1.071429,4,1571.026997
1.071429,4,1571.040764
1.071429,4,1571.056022
1.071429,4,1571.069984
1.071429,4,1571.084944
1.142857,7,1571.124841
1.071429,4,1571.139291
1.071429,4,1571.154251
1.071429,4,1571.169211
1.071429,4,1571.220074
1.071429,4,1571.233047
1.071429,4,1571.248003
1.166667,8,1571.27382
1.071429,4,1571.310134
1.166667,8,1571.336065
1.166667,8,1571.362711
1.071429,4,1571.392296
1.071429,4,1571.405921
1.071429,4,1571.419883
1.071429,4,1571.434843
1.095238,5,1571.45152
1.071429,4,1571.496503
1.071429,4,1571.510248
1.142857,7,1571.534109
1.071429,4,1571.549069
1.071429,4,1571.589609
1.071429,4,1571.603574
1.071429,4,1571.618133
1.071429,4,1571.632104
1.071429,4,1571.647056
1.166667,8,1571.695504
1.095238,5,1571.71276
1.071429,4,1571.727317
1.071429,4,1571.742538
1.095238,5,1571.786339
1.190476,9,1571.81475
1.166667,8,1571.862184
1.071429,4,1571.875311
1.119048,6,1571.896792
1.261905,12,1571.967577
1.071429,4,1571.982731
1.071429,4,1571.997717
-0.857143,7,1572.022053
1.071429,4,1572.070615
1.071429,4,1572.086256
1.071429,4,1572.10321
1.071429,4,1572.119167
1.095238,5,1572.138117
1.071429,4,1572.180025
1.071429,4,1572.194651
1.071429,4,1572.209135
1.166667,8,1572.238117
-0.833333,8,1572.274036
1.071429,4,1572.288996
1.071429,4,1572.302891
1.071429,4,1572.317851
1.071429,4,1572.347752
1.071429,4,1572.363652
1.166667,8,1572.391098
1.309524,14,1572.461849
1.071429,4,1572.47701
1.285714,13,1572.545092
1.071429,4,1572.560053
1.071429,4,1572.574858
1.071429,4,1572.589803
1.095238,5,1572.628388
1.095238,5,1572.647339
1.166667,8,1572.675376
1.071429,4,1572.689339
1.071429,4,1572.715603
1.071429,4,1572.729568
1.095238,5,1572.747521
1.166667,8,1572.827338
1.071429,4,1572.840307
1.071429,4,1572.854233
1.071429,4,1572.869193
1.071429,4,1572.883476
1.071429,4,1572.938202
1.071429,4,1572.953162
1.071429,4,1572.968122
1.071429,4,1572.982759
1.071429,4,1572.995722
1.071429,4,1573.026444
1.166667,8,1573.051981
1.095238,5,1573.069322
1.166667,8,1573.117194
1.071429,4,1573.131156
1.071429,4,1573.146095
1.166667,8,1573.174583
1.071429,4,1573.206608
1.095238,5,1573.225288
1.071429,4,1573.239896
1.071429,4,1573.255713
1.071429,4,1573.272775
1.095238,5,1573.339445
1.071429,4,1573.354175
1.071429,4,1573.370131
1.166667,8,1573.398197
1.071429,4,1573.443125
1.071429,4,1573.457935
1.071429,4,1573.472856
1.071429,4,1573.487785
1.238095,11,1573.554261
1.261905,12,1573.592258
1.071429,4,1573.631966
1.071429,4,1573.646513
-0.857143,7,1573.671168
-0.809524,9,1573.720755
1.071429,4,1573.734076
1.071429,4,1573.748462
1.071429,4,1573.763423
1.214286,10,1573.823294
1.190476,9,1573.853214
1.238095,11,1573.918355
-0.785714,10,1573.951905
1.071429,4,1573.966469
1.071429,4,1573.996284
1.071429,4,1574.010601
1.261905,12,1574.049655
1.071429,4,1574.085151
1.071429,4,1574.099289
1.166667,8,1574.12522
1.071429,4,1574.14018
1.166667,8,1574.186055
1.071429,4,1574.199021
1.071429,4,1574.213981
1.095238,5,1574.231963
-0.857143,7,1574.277144
1.166667,8,1574.304122
1.071429,4,1574.319245
-0.833333,8,1574.383463
1.166667,8,1574.411152
1.071429,4,1574.427109
1.071429,4,1574.453043
1.071429,4,1574.466008
-0.857143,7,1574.489693
1.071429,4,1574.503655
1.142857,7,1574.548766
1.166667,8,1574.576097
1.142857,7,1574.599036
1.071429,4,1574.63418
1.166667,8,1574.659158
1.071429,4,1574.674118
1.119048,6,1574.708943
1.095238,5,1574.727893
1.214286,10,1574.759844
1.071429,4,1574.800222
1.071429,4,1574.815181
1.071429,4,1574.830141
1.095238,5,1574.847096
1.071429,4,1574.862056
1.142857,7,1574.94327
1.071429,4,1574.958421
1.166667,8,1574.984146
1.071429,4,1575.044235
1.071429,4,1575.058244
1.071429,4,1575.073422
1.071429,4,1575.087139
1.214286,10,1575.143842
1.071429,4,1575.157348
1.071429,4,1575.172147
1.071429,4,1575.186109
-0.857143,7,1575.221016
1.071429,4,1575.236253
1.071429,4,1575.250216
1.095238,5,1575.269169
1.071429,4,1575.284129
-0.880952,6,1575.330052
1.071429,4,1575.345646
1.095238,5,1575.364416
1.071429,4,1575.377759
1.071429,4,1575.419715
1.095238,5,1575.436684
1.071429,4,1575.450292
1.142857,7,1575.474234
1.190476,9,1575.536424
1.095238,5,1575.554496
1.142857,7,1575.578437
1.071429,4,1575.611144
1.214286,10,1575.644052
1.071429,4,1575.658014
1.071429,4,1575.713058
1.190476,9,1575.742979
1.071429,4,1575.756973
1.071429,4,1575.771316
1.071429,4,1575.810913
1.071429,4,1575.825873
1.071429,4,1575.840378
1.071429,4,1575.853966
1.071429,4,1575.868781
1.071429,4,1575.904199
1.166667,8,1575.931128
1.071429,4,1575.945196
1.071429,4,1575.960156
1.071429,4,1576.006284
1.071429,4,1576.019248
1.166667,8,1576.044354
1.095238,5,1576.06112
1.261905,12,1576.118764
1.071429,4,1576.132116
1.071429,4,1576.147071
1.238095,11,1576.214132
1.071429,4,1576.228095
1.071429,4,1576.244052
1.071429,4,1576.285253
1.071429,4,1576.299179
1.190476,9,1576.328102
1.071429,4,1576.341724
1.095238,5,1576.391899
1.071429,4,1576.405863
1.142857,7,1576.428885
1.190476,9,1576.475892
1.190476,9,1576.505247
1.166667,8,1576.579406
1.071429,4,1576.593369
1.119048,6,1576.615211
1.071429,4,1576.629174
1.071429,4,1576.645335
-0.880952,6,1576.697033
1.071429,4,1576.712481
1.071429,4,1576.729312
1.095238,5,1576.748023
1.071429,4,1576.789718
1.071429,4,1576.803681
1.071429,4,1576.818494
1.166667,8,1576.846886
1.071429,4,1576.884021
1.071429,4,1576.899319
1.071429,4,1576.913881
1.095238,5,1576.932198
1.071429,4,1576.946136
1.071429,4,1576.987927
-0.857143,7,1577.011866
1.166667,8,1577.039086
-0.738095,12,1577.114785
1.166667,8,1577.141013
1.071429,4,1577.175174
1.071429,4,1577.188792
1.071429,4,1577.203137
1.166667,8,1577.230065
1.190476,9,1577.290073
1.190476,9,1577.320067
1.071429,4,1577.335028
1.190476,9,1577.384906
1.071429,4,1577.400864
1.071429,4,1577.41646
1.166667,8,1577.458802
1.190476,9,1577.48818
1.095238,5,1577.505135
1.190476,9,1577.56719
1.071429,4,1577.582182
1.071429,4,1577.596171
1.071429,4,1577.610103
1.166667,8,1577.661885
1.071429,4,1577.676845
-0.785714,10,1577.750599
1.285714,13,1577.793331
1.166667,8,1577.854509
1.166667,8,1577.883559
1.071429,4,1577.898953
1.071429,4,1577.91491
1.071429,4,1577.965792
1.071429,4,1577.981749
1.071429,4,1577.995505
1.190476,9,1578.024209
1.071429,4,1578.069106
1.071429,4,1578.082328
1.095238,5,1578.100275
1.238095,11,1578.15511
1.071429,4,1578.169073
1.071429,4,1578.18297
1.166667,8,1578.207831
1.071429,4,1578.247533
1.071429,4,1578.262644
1.071429,4,1578.276602
1.095238,5,1578.29347
1.071429,4,1578.336244
1.071429,4,1578.350232
1.166667,8,1578.375139
1.095238,5,1578.393091
1.071429,4,1578.428082
1.095238,5,1578.444358
1.071429,4,1578.459317
1.166667,8,1578.486743
1.166667,8,1578.532468
1.071429,4,1578.545595
1.071429,4,1578.559557
1.166667,8,1578.606508
1.071429,4,1578.621099
1.190476,9,1578.649938
1.190476,9,1578.710922
1.071429,4,1578.726879
1.071429,4,1578.741839
1.261905,12,1578.78657
1.071429,4,1578.801733
1.071429,4,1578.816061
1.166667,8,1578.883869
1.261905,12,1578.947938
1.095238,5,1578.986883
1.071429,4,1579.036595
1.071429,4,1579.050262
1.071429,4,1579.065655
1.142857,7,1579.090588
1.071429,4,1579.13812
1.071429,4,1579.152265
1.071429,4,1579.16804
1.142857,7,1579.192247
1.071429,4,1579.208204
1.071429,4,1579.250092
1.071429,4,1579.266049
1.095238,5,1579.284001
1.071429,4,1579.297964
1.142857,7,1579.350562
1.190476,9,1579.380194
1.119048,6,1579.400141
1.142857,7,1579.456298
1.071429,4,1579.470972
1.071429,4,1579.485928
1.095238,5,1579.504877
1.238095,11,1579.555907
1.095238,5,1579.573825
1.071429,4,1579.587438
1.071429,4,1579.617016
1.095238,5,1579.634883
1.166667,8,1579.663468
-0.857143,7,1579.70544
1.071429,4,1579.7204
1.095238,5,1579.738109
1.190476,9,1579.804814
1.190476,9,1579.833872
1.071429,4,1579.847835
1.238095,11,1579.912884
1.095238,5,1579.929836
1.071429,4,1579.943801
-0.880952,6,1579.964137
1.238095,11,1580.023437
1.095238,5,1580.040422
1.190476,9,1580.109888
1.119048,6,1580.132998
1.166667,8,1580.159926
1.071429,4,1580.211312
1.071429,4,1580.226009
1.071429,4,1580.239971
1.071429,4,1580.254931
1.071429,4,1580.269229
1.071429,4,1580.317471
1.261905,12,1580.355789
-0.833333,8,1580.397879
1.095238,5,1580.414834
1.261905,12,1580.454053
1.071429,4,1580.50708
1.071429,4,1580.524726
1.071429,4,1580.540671
1.261905,12,1580.58904
1.071429,4,1580.603005
1.190476,9,1580.631927
-0.833333,8,1580.698338
1.071429,4,1580.716284
1.071429,4,1580.730869
1.285714,13,1580.802414
1.071429,4,1580.816403
1.071429,4,1580.831412
1.071429,4,1580.845436
1.071429,4,1580.880147
1.071429,4,1580.894109
1.071429,4,1580.908072
1.071429,4,1580.922853
1.071429,4,1580.935817
1.166667,8,1580.987239
1.238095,11,1581.023323
1.095238,5,1581.065412
1.071429,4,1581.079374
1.071429,4,1581.093337
1.095238,5,1581.111205
1.071429,4,1581.126162
1.071429,4,1581.174843
1.071429,4,1581.188805
1.214286,10,1581.220971
1.261905,12,1581.312095
1.071429,4,1581.32698
1.166667,8,1581.377288
1.095238,5,1581.398755
1.190476,9,1581.432774
1.166667,8,1581.507594
1.071429,4,1581.523597
1.071429,4,1581.538368
1.095238,5,1581.55729
1.071429,4,1581.573248
1.071429,4,1581.629257
1.071429,4,1581.644217
1.071429,4,1581.660174
1.071429,4,1581.676131
1.071429,4,1581.691092
1.166667,8,1581.746145
1.238095,11,1581.783046
-0.809524,9,1581.852352
1.166667,8,1581.884325
1.071429,4,1581.902803
1.071429,4,1581.957959
1.095238,5,1581.974694
1.071429,4,1581.989653
1.071429,4,1582.003619
1.261905,12,1582.071949
1.214286,10,1582.105486
1.071429,4,1582.140566
1.071429,4,1582.15528
1.071429,4,1582.169243
1.166667,8,1582.194178
1.071429,4,1582.234133
1.095238,5,1582.251087
1.166667,8,1582.278799
-0.857143,7,1582.3285
1.071429,4,1582.342465
1.071429,4,1582.357425
1.166667,8,1582.384936
1.071429,4,1582.431062
1.071429,4,1582.446022
1.071429,4,1582.460982
1.071429,4,1582.474177
1.071429,4,1582.490188
1.071429,4,1582.527103
1.071429,4,1582.541065
1.071429,4,1582.555667
1.071429,4,1582.570554
1.071429,4,1582.584517
1.071429,4,1582.620126
-0.857143,7,1582.645595
1.071429,4,1582.662258
1.095238,5,1582.68021
1.166667,8,1582.73505
1.261905,12,1582.777935
1.071429,4,1582.828836
1.071429,4,1582.842798
1.142857,7,1582.869307
1.190476,9,1582.934026
1.142857,7,1582.957963
1.119048,6,1582.979904
-0.880952,6,1583.026688
1.071429,4,1583.041167
1.071429,4,1583.057152
-0.785714,10,1583.091977
1.071429,4,1583.132915
1.095238,5,1583.150849
1.071429,4,1583.166806
1.142857,7,1583.190332
1.238095,11,1583.251013
1.071429,4,1583.264556
1.071429,4,1583.279224
1.071429,4,1583.308693
1.071429,4,1583.323653
-0.714286,13,1583.36646
1.095238,5,1583.404529
1.071429,4,1583.419489
1.071429,4,1583.435566
1.071429,4,1583.450951
1.142857,7,1583.502857
1.071429,4,1583.518749
1.071429,4,1583.533747
1.071429,4,1583.548751
1.071429,4,1583.579746
1.071429,4,1583.628843
1.071429,4,1583.650787
1.285714,13,1583.732099
1.166667,8,1583.758183
1.142857,7,1583.783116
-0.809524,9,1583.847019
-0.880952,6,1583.86896
1.071429,4,1583.884917
1.071429,4,1583.899878
1.071429,4,1583.949729
1.095238,5,1583.968678
1.238095,11,1584.005124
1.238095,11,1584.067123
1.190476,9,1584.099057
1.071429,4,1584.145435
1.071429,4,1584.160044
1.071429,4,1584.174986
1.071429,4,1584.188949
-0.785714,10,1584.233464
1.071429,4,1584.250419
1.071429,4,1584.265583
1.095238,5,1584.283535
1.071429,4,1584.321364
1.071429,4,1584.336908
-0.785714,10,1584.369824
1.142857,7,1584.416583
1.071429,4,1584.432188
1.071429,4,1584.44713
1.166667,8,1584.477164
1.095238,5,1584.511073
1.071429,4,1584.526063
1.071429,4,1584.542021
1.190476,9,1584.602874
1.071429,4,1584.616839
1.071429,4,1584.633005
1.190476,9,1584.667915
1.142857,7,1584.717029
1.071429,4,1584.740926
1.071429,4,1584.758876
1.071429,4,1584.78284
1.071429,4,1584.829141
1.071429,4,1584.846341
1.142857,7,1584.874399
1.190476,9,1584.943655
1.190476,9,1584.984046
1.071429,4,1585.003084
1.071429,4,1585.021037
1.214286,10,1585.1087
1.071429,4,1585.126652
1.071429,4,1585.147185
1.238095,11,1585.231223
1.071429,4,1585.250173
1.261905,12,1585.32709
1.071429,4,1585.343047
1.071429,4,1585.36319
1.261905,12,1585.425053
1.071429,4,1585.442008
1.071429,4,1585.458962
1.071429,4,1585.474499
1.071429,4,1585.492092
1.071429,4,1585.533522
1.238095,11,1585.579732
1.166667,8,1585.638034
1.071429,4,1585.654768
1.071429,4,1585.671282
1.071429,4,1585.688392
1.071429,4,1585.70535
1.071429,4,1585.745945
1.071429,4,1585.764894
-0.809524,9,1585.801836
1.071429,4,1585.817888
1.166667,8,1585.882512
1.071429,4,1585.900472
1.071429,4,1585.915436
1.071429,4,1585.93209
1.071429,4,1585.979851
1.071429,4,1585.996815
1.071429,4,1586.012909
1.071429,4,1586.028506
1.071429,4,1586.04533
1.190476,9,1586.133054
1.071429,4,1586.151005
1.071429,4,1586.166
1.071429,4,1586.182576
1.095238,5,1586.231415
1.071429,4,1586.247372
1.166667,8,1586.275357
1.071429,4,1586.314341
1.071429,4,1586.330377
1.071429,4,1586.346334
1.071429,4,1586.360906
1.071429,4,1586.376906
1.142857,7,1586.431689
1.071429,4,1586.446649
1.071429,4,1586.460966
1.071429,4,1586.476984
1.071429,4,1586.491944
1.071429,4,1586.538199
1.071429,4,1586.554156
1.071429,4,1586.571111
1.071429,4,1586.589118
1.119048,6,1586.619111
1.071429,4,1586.634022
1.166667,8,1586.661611
1.071429,4,1586.677565
1.071429,4,1586.71634
1.071429,4,1586.731303
1.285714,13,1586.773658
1.071429,4,1586.818889
1.071429,4,1586.833798
1.071429,4,1586.847318
1.166667,8,1586.874162
1.071429,4,1586.920615
1.071429,4,1586.933893
1.166667,8,1586.959824
1.166667,8,1587.01175
1.071429,4,1587.043673
1.071429,4,1587.0588
1.071429,4,1587.07775
-0.785714,10,1587.162727
-0.785714,10,1587.199542
1.071429,4,1587.215021
1.071429,4,1587.278204
1.071429,4,1587.29218
1.071429,4,1587.306142
1.071429,4,1587.320107
1.238095,11,1587.399776
1.071429,4,1587.415276
1.285714,13,1587.481053
1.071429,4,1587.495016
1.142857,7,1587.51976
1.071429,4,1587.534574
1.071429,4,1587.564152
1.071429,4,1587.578114
1.071429,4,1587.593074
1.071429,4,1587.607037
1.071429,4,1587.621999
1.071429,4,1587.651963
1.071429,4,1587.665627
1.071429,4,1587.679589
1.190476,9,1587.709509
1.095238,5,1587.751781
1.071429,4,1587.764581
1.071429,4,1587.780539
1.071429,4,1587.795276
1.071429,4,1587.810322
1.071429,4,1587.877218
1.166667,8,1587.904231
1.095238,5,1587.921184
1.071429,4,1587.96534
1.071429,4,1587.979303
1.071429,4,1587.994909
1.071429,4,1588.009807
1.071429,4,1588.0248
1.071429,4,1588.076444
1.119048,6,1588.098504
1.166667,8,1588.12692
1.071429,4,1588.142577
1.261905,12,1588.221906
1.071429,4,1588.241474
1.095238,5,1588.263712
1.071429,4,1588.314614
1.166667,8,1588.341599
1.071429,4,1588.356138
1.071429,4,1588.37212
1.071429,4,1588.420531
1.095238,5,1588.439462
1.071429,4,1588.454981
1.071429,4,1588.470938
1.095238,5,1588.535063
1.071429,4,1588.55102
1.071429,4,1588.567463
1.071429,4,1588.583421
